dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
wdbc,./data/numerical_only/balanced,"[[-1.1636891   0.46316831 -1.18541421 -0.98857911 -1.08102308 -1.23603414
  -1.08386208 -1.12874843 -0.66307924  0.22573841 -0.79428626  0.22524451
  -0.8326708  -0.63226486 -0.43901083 -1.10555875 -0.98873307 -1.34133395
  -0.73764646 -0.5234632  -1.06837814  0.53132304 -1.11223939 -0.88648574
  -0.866574   -1.1662034  -1.24658124 -1.35236887 -0.89261972 -0.18485706]]",{},{},{},"{'f_20': ['<0.3144155293703079'], 'f_6': ['<-0.5702555775642395']}","{'f_26': ['<-0.14195144176483154'], 'f_0': ['<1.223566710948944'], 'f_20': ['<0.7203317284584045'], 'f_7': ['<-0.5411356985569']}","{'f_23': ['<1.701649785041809'], 'f_20': ['<1.6895335912704468'], 'f_29': ['<0.9896098971366882'], 'f_10': ['<1.191155195236206']}","{'f_11': ['<=0.42'], 'f_22': ['<=-0.68']}"
phoneme,./data/numerical_only/balanced,[[ 0.25322843  0.91560872 -1.20005101 -0.66056814  0.03522232]],{},{},{},"{'f_2': ['<0.01523220306262374', '< -3.4789854048775863 * f_4+2.008618269568785'], 'f_1': ['>=-0.02840138040482998']}","{'f_2': ['<-0.1159222312271595'], 'f_3': ['<1.2037034034729004'], 'f_1': ['>=0.16609536111354828']}","{'f_2': ['<0.3734245300292969'], 'f_4': ['>=-1.3363882899284363'], 'f_3': ['<-0.19447199255228043']}","{'f_3': ['<=-0.12'], 'f_1': ['>0.71'], 'f_2': ['<=-0.04']}"
phoneme,./data/numerical_only/balanced,[[-0.38976208  1.61454536  0.16486125 -0.88333375  0.14722569]],{'f_0': ['<0.010252445470541716']},{},{},"{'f_2': ['<0.6384483277797699'], 'f_3': ['<0.21708810329437256'], 'f_0': ['<0.04498542286455631'], 'f_1': ['>=0.14217015355825424']}","{'f_0': ['<-0.2588769495487213'], 'f_1': ['>=-0.06120116449892521'], 'f_3': ['<0.5064133554697037']}","{'f_3': ['<0.8493155837059021'], 'f_1': ['>=-0.2824676036834717']}","{'f_1': ['>0.71'], 'f_3': ['<=-0.12'], 'f_0': ['<=-0.38']}"
phoneme,./data/numerical_only/balanced,[[-0.37806499  1.30230555  0.31042071  0.44241094 -0.64183534]],"{'f_2': ['<0.44926656782627106'], 'f_3': ['<0.6179056465625763']}",{},{},"{'f_3': ['<0.6799555122852325'], 'f_4': ['>=-1.0151934623718262'], 'f_0': ['<-0.3343667834997177'], 'f_1': ['>=-0.10018027503974736']}","{'f_2': ['<0.47579826414585114'], 'f_3': ['<1.0151999294757843'], 'f_0': ['<0.22333315759897232'], 'f_1': ['>=0.28079846501350403']}","{'f_3': ['<0.8975355625152588'], 'f_4': ['>=-1.2447910904884338'], 'f_0': ['<-0.20353133976459503'], 'f_1': ['>=-0.019707828294485807']}","{'f_1': ['>-0.23'], 'f_3': ['<=0.70'], 'f_0': ['<=-0.38'], 'f_4': ['<=0.19'], 'f_2': ['>-0.04']}"
phoneme,./data/numerical_only/balanced,[[-0.25773985  1.32849897  0.03452719 -0.11772788  0.19341097]],"{'f_2': ['<0.4471643567085266'], 'f_3': ['<0.4798199087381363']}",{},{},"{'f_2': ['<0.4565282315015793'], 'f_0': ['< -2.29484284924172 * f_4+2.333079739026054'], 'f_3': ['<0.27720168232917786']}","{'f_3': ['<0.503139078617096'], 'f_4': ['>=-1.7493362426757812'], 'f_0': ['<0.1366066373884678'], 'f_1': ['>=0.5220563113689423']}","{'f_2': ['<0.5434687733650208'], 'f_3': ['<0.5303840935230255'], 'f_1': ['>=-0.27728815376758575']}","{'f_1': ['>0.71'], 'f_3': ['<=0.70'], 'f_2': ['<=0.78'], 'f_4': ['>-0.22 ', ' <= 0.19']}"
phoneme,./data/numerical_only/balanced,[[-2.16995576  0.36799304 -1.82336477 -1.0102805  -0.13659557]],{'f_1': ['>=-0.5370911955833435']},{},{},{'f_0': ['<-1.2999062538146973']},"{'f_2': ['<-0.2357308268547058'], 'f_4': ['>=-1.312968909740448'], 'f_1': ['>=-0.5029640644788742']}","{'f_4': ['>=-2.1008554697036743'], 'f_0': ['<-1.4941713213920593']}","{'f_0': ['<=-0.67'], 'f_1': ['>-0.23'], 'f_3': ['<=-0.75']}"
phoneme,./data/numerical_only/balanced,[[ 0.83130994  0.53680964 -1.18432263  0.04352204  2.11867413]],"{'f_2': ['<-0.10783648490905762'], 'f_0': ['>=-0.698740690946579'], 'f_3': ['<0.40057507157325745']}",{},{},{'f_2': ['<-0.701960563659668']},"{'f_2': ['<0.2645867317914963'], 'f_3': ['<0.20417990535497665'], 'f_1': ['>=-0.28865720331668854']}","{'f_2': ['<0.07034999877214432'], 'f_0': ['>=-0.17654942721128464']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.95']}"
phoneme,./data/numerical_only/balanced,[[ 1.4197204   1.14830628 -1.31491371 -0.66674667 -0.28027987]],{},{},{},"{'f_2': ['<0.8033073842525482'], 'f_4': ['<0.9332818984985352'], 'f_0': ['>=0.8019310235977173']}","{'f_2': ['<0.41332098841667175'], 'f_0': ['>=0.5427002012729645']}","{'f_2': ['<0.07869627326726913'], 'f_3': ['<1.4074182510375977']}","{'f_1': ['>0.71'], 'f_2': ['<=-0.95'], 'f_0': ['>0.33']}"
phoneme,./data/numerical_only/balanced,[[-0.0259414  -0.01157008  0.74731713 -1.0669917  -0.43727938]],"{'f_4': ['>=-0.6686112880706787'], 'f_0': ['<0.0026877454947680235', '>=-0.3242865055799484'], 'f_1': ['>=-0.1513505056500435']}",{},{},"{'f_2': ['>=0.49521031975746155'], 'f_4': ['<-0.322658970952034'], 'f_0': ['>=-0.0987526960670948'], 'f_1': ['<0.2192159742116928']}","{'f_2': ['<1.1848649382591248', '>=0.726665198802948'], 'f_3': ['>=-1.206641137599945'], 'f_0': ['>=-0.5982448756694794']}","{'f_2': ['>=0.4769691228866577'], 'f_0': ['<0.4639774411916733', '>=-0.07576674222946167'], 'f_1': ['<0.004951952840201557']}","{'f_2': ['>-0.04'], 'f_0': ['>-0.38 ', ' <= 0.33'], 'f_1': ['<=0.71']}"
phoneme,./data/numerical_only/balanced,[[-0.24412958  0.11735185 -1.63333616 -0.84048173 -0.47249465]],{'f_3': ['>=-1.3728835582733154']},{},{},"{'f_2': ['<-0.24778758734464645'], 'f_4': ['>=-1.5277497172355652'], 'f_1': ['>=-0.40986983478069305']}","{'f_2': ['<0.34298722445964813'], 'f_3': ['<-0.17658226191997528'], 'f_4': ['>=-1.4556525945663452'], 'f_1': ['>=-0.5707248449325562']}","{'f_2': ['<1.172898530960083'], 'f_3': ['<0.4431554079055786'], 'f_4': ['>=-1.5429106950759888'], 'f_1': ['>=-0.7615939974784851']}","{'f_3': ['<=-0.75'], 'f_2': ['<=-0.95'], 'f_0': ['>-0.67']}"
phoneme,./data/numerical_only/balanced,[[-0.06594011  0.18175981 -0.28646653 -0.25633671 -0.27785865]],{'f_3': ['<0.4318999797105789']},{},{},"{'f_2': ['<0.4578374773263931'], 'f_3': ['<0.2554093897342682'], 'f_1': ['>=-0.643270343542099']}","{'f_2': ['<0.41487888991832733'], 'f_3': ['<1.1094802021980286'], 'f_4': ['>=-1.2625691890716553'], 'f_1': ['>=-0.39260032773017883']}","{'f_2': ['<0.05106411129236221'], 'f_4': ['>=-1.4465634226799011'], 'f_3': ['<0.40659746527671814']}","{'f_3': ['<=-0.12'], 'f_2': ['<=-0.04'], 'f_1': ['>-0.23']}"
phoneme,./data/numerical_only/balanced,[[ 1.06703975  0.46428195  0.86045358 -0.94105707 -0.42305306]],"{'f_2': ['>=0.4565282315015793'], 'f_0': ['>=0.9580786526203156']}",{},{},"{'f_2': ['>=0.8465802669525146'], 'f_0': ['>=0.9593668282032013'], 'f_1': ['<0.4651756137609482']}","{'f_2': ['>=0.6769216060638428'], 'f_4': ['<-0.17695480585098267'], 'f_1': ['>=-0.24100030213594437']}","{'f_2': ['>=0.7253685593605042'], 'f_0': ['<1.4209784865379333', '>=0.05427651829086244'], 'f_1': ['>=0.4486059993505478']}","{'f_2': ['>0.78'], 'f_0': ['>0.33'], 'f_1': ['>-0.23']}"
phoneme,./data/numerical_only/balanced,[[-0.43979968  0.88433884  0.08884322 -0.1135855  -0.13659557]],"{'f_2': ['<0.820576399564743'], 'f_3': ['<0.21629702299833298']}",{},{},"{'f_3': ['<0.2733580470085144', '>=-0.9756936430931091'], 'f_1': ['>=-0.08565645292401314'], 'f_0': ['<-0.1626264676451683']}","{'f_2': ['<0.547897607088089'], 'f_3': ['<0.6755930483341217'], 'f_4': ['>=-1.8059179782867432'], 'f_1': ['>=0.1684509962797165']}","{'f_4': ['>=-1.428199052810669'], 'f_3': ['<1.0678523182868958'], 'f_1': ['>=-0.2646513283252716']}","{'f_1': ['>0.71'], 'f_3': ['<=0.70'], 'f_0': ['<=-0.38'], 'f_4': ['<=0.19']}"
phoneme,./data/numerical_only/balanced,[[-0.6107725  -0.11111428  2.2293692  -1.33233024 -0.13659557]],"{'f_3': ['<-1.0171656012535095'], 'f_1': ['>=-0.47659459710121155'], 'f_0': ['<-0.2475094124674797']}",{},{},"{'f_4': ['<0.6465618908405304', '>=-1.6649950742721558'], 'f_0': ['<-0.3656233698129654']}","{'f_2': ['>=0.22884666174650192'], 'f_4': ['>=-1.575607717037201'], 'f_0': ['<-0.06667967326939106'], 'f_1': ['>=-0.5254506468772888']}","{'f_4': ['<1.4895803332328796', '>=-1.4748720526695251'], 'f_3': ['<1.5999960899353027'], 'f_0': ['<-0.47503796219825745']}","{'f_3': ['<=-0.75'], 'f_1': ['>-0.23'], 'f_0': ['<=-0.38'], 'f_4': ['<=0.19']}"
phoneme,./data/numerical_only/balanced,[[-0.68710355  0.57483716 -0.14166612 -0.1751972  -0.13659557]],{'f_3': ['<0.4675827771425247']},{},{},"{'f_0': ['<-0.1988654062151909'], 'f_1': ['>=-0.21821199357509613'], 'f_3': ['<0.3167554885149002']}","{'f_2': ['<0.15626244992017746'], 'f_4': ['>=-1.2782576084136963'], 'f_1': ['>=-0.47979339957237244']}","{'f_2': ['<1.5068799257278442'], 'f_3': ['<1.2531943321228027'], 'f_4': ['>=-1.429431676864624'], 'f_1': ['>=-0.37699955701828003']}","{'f_0': ['<=-0.67'], 'f_1': ['>-0.23'], 'f_3': ['>-0.75 ', ' <= -0.12']}"
phoneme,./data/numerical_only/balanced,[[ 1.34396232  0.26281931 -1.17150645 -0.22177751 -0.31173177]],{},{},{},"{'f_2': ['<0.005130027886480093'], 'f_3': ['<1.4330576062202454'], 'f_4': ['<0.789926141500473'], 'f_0': ['>= 0.7808175675108313 * f_2+-0.1492248449763375']}","{'f_2': ['<0.475088968873024'], 'f_3': ['<1.2462483048439026'], 'f_0': ['>=0.09633941203355789']}","{'f_2': ['<0.4377624988555908'], 'f_3': ['<1.3453684449195862'], 'f_1': ['>=-0.38381601870059967']}","{'f_3': ['<=-0.12'], 'f_2': ['<=-0.95'], 'f_1': ['>-0.23']}"
phoneme,./data/numerical_only/balanced,[[-0.47569403  0.63949219  0.56602237  0.1057918  -0.61872817]],"{'f_3': ['<0.8798949122428894'], 'f_0': ['<-0.42358770966529846']}",{},{},"{'f_3': ['<0.3415505886077881'], 'f_1': ['>=-0.3942805081605911', '>= 4.536640481956134 * f_0+1.3283690034965001'], 'f_0': ['<-0.28817932307720184']}","{'f_0': ['<-0.2606731057167053'], 'f_3': ['<0.24471715837717056']}","{'f_3': ['<0.9705968499183655'], 'f_4': ['>=-1.4633323550224304'], 'f_0': ['<0.007208163617178798'], 'f_1': ['>=-0.35638250410556793']}","{'f_1': ['>-0.23'], 'f_3': ['<=0.70'], 'f_2': ['<=0.78'], 'f_4': ['<=0.19'], 'f_0': ['>-0.67 ', ' <= -0.38']}"
phoneme,./data/numerical_only/balanced,[[-0.2010246   1.70266753 -1.44857709 -0.03701942  0.83677947]],{},{},{},"{'f_2': ['<-0.5538370013237'], 'f_3': ['<1.0750693678855896']}","{'f_2': ['<0.4206785708665848'], 'f_3': ['<0.5962262153625488'], 'f_1': ['>=-1.1247950196266174']}","{'f_2': ['<-0.07878079637885094'], 'f_3': ['<0.6667460501194'], 'f_1': ['>=-0.8786253035068512']}","{'f_1': ['>0.71'], 'f_2': ['<=-0.95'], 'f_4': ['>-0.55']}"
phoneme,./data/numerical_only/balanced,[[-0.65490262 -0.27035503  1.48860769  1.08113602 -0.13659557]],"{'f_2': ['>=0.9035561084747314'], 'f_0': ['<-0.5076534748077393']}",{},{},"{'f_2': ['>=1.0997097492218018'], 'f_0': ['<-0.5101783275604248']}","{'f_2': ['>=0.5350615084171295'], 'f_0': ['<-0.517941415309906'], 'f_3': ['<1.2470643520355225', '>=0.9491138160228729']}","{'f_2': ['>=0.7642787098884583'], 'f_4': ['<1.4348562359809875', '>=-1.2327179312705994'], 'f_0': ['<-0.3561774492263794']}",{'f_0': ['<=-0.38']}
phoneme,./data/numerical_only/balanced,[[ 3.10227797 -0.91692182 -0.97173193 -0.36523979  0.00616164]],{},{},{},"{'f_3': ['>=-0.9066333472728729'], 'f_0': ['>=0.9349120855331421']}","{'f_2': ['<0.9056771993637085'], 'f_0': ['>=0.6598140597343445'], 'f_1': ['<1.3766193389892578']}","{'f_0': ['>=0.2755485028028488'], 'f_1': ['<1.6720409393310547']}","{'f_3': ['<=-0.12'], 'f_2': ['<=-0.95'], 'f_0': ['>0.33']}"
phoneme,./data/numerical_only/balanced,[[ 0.51166834 -0.61274369 -0.96365917 -0.38650175 -0.02377613]],{'f_1': ['>=-0.966050922870636']},{},{},"{'f_3': ['<0.1473110094666481', '>=-0.8540982007980347'], 'f_0': ['>=0.02381647191941738']}","{'f_2': ['<-0.20788424462080002'], 'f_4': ['>=-1.457856297492981'], 'f_0': ['>=-0.09540482610464096']}","{'f_2': ['<-0.20309729874134064'], 'f_0': ['>=0.25275206565856934']}","{'f_3': ['<=-0.12'], 'f_2': ['<=-0.95'], 'f_0': ['>0.33']}"
phoneme,./data/numerical_only/balanced,[[ 2.07572616 -0.98289596 -0.98248489 -0.60086659  0.07039058]],{},{},{},"{'f_0': ['>=0.1833006888628006'], 'f_1': ['<-0.9811488389968872']}","{'f_2': ['<0.6345212161540985'], 'f_0': ['>=0.8889577686786652']}","{'f_2': ['<1.7522361874580383'], 'f_0': ['>=0.20018543303012848']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.95']}"
phoneme,./data/numerical_only/balanced,[[ 0.76338964  0.76603985  0.88952331 -0.84123384 -0.34994131]],"{'f_2': ['<1.2084147930145264', '>=0.5116053223609924'], 'f_4': ['>=-0.3506873697042465'], 'f_0': ['>=-0.0019086799584329128']}",{},{},"{'f_2': ['>=0.5641996562480927'], 'f_0': ['<0.9693393409252167', '>=0.019544814713299274']}","{'f_2': ['<0.9436168372631073', '>=0.8229161202907562']}","{'f_2': ['>=0.6179465353488922'], 'f_0': ['<1.7109448313713074', '>=-0.344844251871109'], 'f_1': ['>=0.14571347832679749']}","{'f_2': ['>0.78'], 'f_0': ['>0.33'], 'f_1': ['>0.71']}"
phoneme,./data/numerical_only/balanced,[[ 0.09220653  1.7328683  -1.23858862 -0.70221996 -0.32015656]],{},{},{},"{'f_2': ['<0.03473974950611591'], 'f_4': ['<-0.28069041669368744', '>=-0.6964518427848816'], 'f_3': ['<1.3969794511795044']}","{'f_2': ['<0.23784258216619492'], 'f_0': ['<0.1836864948272705', '>=-0.2068166360259056'], 'f_3': ['<0.5132139921188354']}","{'f_2': ['<0.30745717883110046'], 'f_3': ['<1.0493705868721008'], 'f_1': ['>=-0.9435232877731323']}","{'f_1': ['>0.71'], 'f_2': ['<=-0.95'], 'f_3': ['<=-0.12']}"
phoneme,./data/numerical_only/balanced,[[ 1.50987373 -0.98447611 -0.66054013 -0.3481182  -0.39562454]],{},{},{},"{'f_0': ['>=-0.2603406012058258'], 'f_1': ['<-0.9808569550514221']}",{'f_0': ['>=0.9396074414253235']},"{'f_2': ['<0.015959470067173243'], 'f_0': ['>=-0.1935834139585495']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04'], 'f_3': ['<=-0.12']}"
phoneme,./data/numerical_only/balanced,[[-0.36686796  0.20720117  0.84998163 -0.97543926 -0.55210804]],{'f_0': ['<-0.3208411931991577']},{},{},"{'f_4': ['>=-1.1412952542304993'], 'f_0': ['<-0.2403029054403305'], 'f_1': ['>=-0.16826356947422028']}","{'f_4': ['>=-1.4228465557098389'], 'f_0': ['<-0.2888402193784714'], 'f_1': ['>=-0.15425927191972733']}","{'f_3': ['<0.616083025932312'], 'f_4': ['<1.8603032231330872', '>=-1.1633365452289581'], 'f_0': ['<-0.07024700380861759'], 'f_1': ['>=-0.4991760402917862']}","{'f_3': ['<=-0.12'], 'f_1': ['>-0.23'], 'f_4': ['<=0.19'], 'f_0': ['<=0.33']}"
phoneme,./data/numerical_only/balanced,[[-0.70398515 -0.77281754  1.63489925 -1.46878886 -1.7073999 ]],"{'f_4': ['<-1.300383746623993'], 'f_0': ['<-0.2475094124674797'], 'f_1': ['>=-1.078171730041504']}",{},{},"{'f_2': ['<2.82999324798584'], 'f_4': ['<-1.6072894930839539'], 'f_0': ['>=-0.9240404069423676'], 'f_1': ['<-0.2139653041958809']}","{'f_2': ['>=0.5327194929122925'], 'f_4': ['<-1.5498003363609314'], 'f_0': ['>=-0.8080732822418213']}","{'f_4': ['<-1.3903250694274902'], 'f_0': ['<1.7408870458602905', '>=-0.8148914277553558'], 'f_1': ['<-0.18119877576828003']}","{'f_2': ['>0.78'], 'f_1': ['>-0.78 ', ' <= -0.23'], 'f_4': ['<=-0.55']}"
phoneme,./data/numerical_only/balanced,[[ 1.1717624  -0.78812894 -0.66840587 -0.2411503  -0.35036633]],{},{},{},"{'f_2': ['<0.38584908843040466'], 'f_0': ['>=0.41771654784679413']}","{'f_2': ['<0.9823858737945557'], 'f_0': ['>=0.561525970697403']}","{'f_2': ['<0.1306825876235962'], 'f_0': ['>=-0.3293459713459015']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04'], 'f_3': ['<=0.70']}"
phoneme,./data/numerical_only/balanced,[[ 0.42155101  0.05421301 -0.07036352  1.77127993 -1.00229863]],"{'f_2': ['>=-0.15269213169813156'], 'f_4': ['>=-1.309328556060791'], 'f_0': ['<0.6802179515361786', '>=-0.7573120594024658'], 'f_1': ['>=-0.7394999265670776']}",{},{},"{'f_2': ['>=-0.09026661142706871'], 'f_3': ['>=1.7154494524002075'], 'f_0': ['<0.703108549118042', '>=0.4205302447080612']}","{'f_3': ['>=0.8825941979885101'], 'f_4': ['<-0.40881091356277466'], 'f_0': ['>=-0.0034418217837810516'], 'f_1': ['>=-0.15757308527827263']}","{'f_2': ['>=-0.10508773475885391'], 'f_3': ['>=1.6822541952133179'], 'f_0': ['<0.5308920443058014'], 'f_1': ['>=-0.6104234755039215']}","{'f_3': ['>0.71'], 'f_2': ['>-0.95'], 'f_1': ['>-0.23'], 'f_0': ['>-0.38'], 'f_4': ['<=-0.55']}"
phoneme,./data/numerical_only/balanced,[[ 1.96805709 -0.95302018  0.98941057 -0.98627925 -0.39068009]],{'f_0': ['>=0.956384003162384']},{},{},{'f_0': ['>=0.9546831548213959']},"{'f_2': ['>=0.6421619653701782'], 'f_3': ['<-0.14519892260432243'], 'f_0': ['>=1.233725666999817'], 'f_1': ['<0.49411745369434357']}","{'f_4': ['<2.7983163595199585'], 'f_0': ['>=0.6065499186515808'], 'f_1': ['<1.7751563787460327']}","{'f_0': ['>0.33'], 'f_1': ['<=-0.78'], 'f_3': ['<=-0.12'], 'f_4': ['>-0.55 ', ' <= 0.19']}"
phoneme,./data/numerical_only/balanced,[[-0.66021907 -0.14109205  2.53563357 -1.54490889 -0.13659557]],"{'f_4': ['<0.7660394310951233'], 'f_0': ['<-0.2475094124674797'], 'f_1': ['>=-0.5938969552516937']}",{},{},"{'f_4': ['<0.5186345279216766', '>=-1.3002506494522095'], 'f_0': ['<-0.4742610901594162']}","{'f_2': ['>=1.0172536373138428'], 'f_4': ['>=-1.3855085968971252'], 'f_0': ['<-0.3951060622930527'], 'f_1': ['<0.41294071078300476']}","{'f_2': ['>=0.4114910662174225'], 'f_4': ['<1.7936300039291382'], 'f_0': ['<-0.2793987840414047']}","{'f_3': ['<=-0.75'], 'f_1': ['>-0.23'], 'f_0': ['<=-0.38'], 'f_4': ['<=0.19']}"
phoneme,./data/numerical_only/balanced,[[-0.41352826  0.62687099  1.52505906 -1.14990538 -0.70532421]],{'f_0': ['<-0.2432815134525299']},{},{},"{'f_3': ['<-0.286976158618927'], 'f_4': ['>=-1.3373400568962097'], 'f_0': ['<-0.25466765463352203'], 'f_1': ['>= 4.681891388466556 * f_0+1.3217411724837709']}","{'f_3': ['<1.2240562438964844'], 'f_4': ['>=-0.8099893629550934'], 'f_0': ['<-0.37855303287506104'], 'f_1': ['>=-0.6753030121326447']}","{'f_3': ['<1.0090608894824982'], 'f_4': ['<2.0830142498016357', '>=-1.3600127696990967'], 'f_0': ['<-0.18355998396873474'], 'f_1': ['>=-0.5663789212703705']}","{'f_3': ['<=-0.75'], 'f_1': ['>-0.23'], 'f_0': ['<=-0.38'], 'f_4': ['<=0.19']}"
phoneme,./data/numerical_only/balanced,[[-0.82508134 -0.92780187 -0.03756748  0.31146882 -0.13659557]],"{'f_2': ['<0.838407576084137'], 'f_3': ['<1.589794635772705', '>=0.2309843823313713'], 'f_1': ['<-0.15606895089149475', '>=-1.0370729565620422']}",{},{},"{'f_2': ['<0.6937511265277863'], 'f_3': ['>=0.04519069939851761'], 'f_0': ['>=-0.9217033982276917'], 'f_1': ['< -0.49931108348958675 * f_2+-0.3934415816421256', '>=-1.0343477725982666']}","{'f_0': ['>=-0.8440321087837219'], 'f_1': ['<-0.18182732909917831'], 'f_3': ['<0.778791069984436', '>=0.2606845051050186']}","{'f_2': ['<0.666738361120224'], 'f_3': ['>=0.09421032713726163'], 'f_0': ['<0.09974134527146816'], 'f_1': ['<-0.45769836008548737', '>=-1.2561917304992676']}","{'f_1': ['<=-0.78'], 'f_0': ['<=-0.38'], 'f_3': ['>-0.12 ', ' <= 0.70'], 'f_2': ['<=0.78']}"
phoneme,./data/numerical_only/balanced,[[-1.64079482 -3.03899011 -1.41994335 -1.31342249 -0.13659557]],"{'f_2': ['<-1.351400077342987'], 'f_4': ['<0.5959497392177582'], 'f_3': ['<0.22970826923847198', '>=-1.3189730048179626']}",{},{},{'f_1': ['<-2.3124605417251587']},"{'f_2': ['<0.21219613403081894'], 'f_3': ['<0.14665208011865616'], 'f_4': ['<0.66071817278862'], 'f_1': ['<-0.556022971868515']}",{'f_1': ['<-1.666558861732483']},"{'f_0': ['<=-0.67'], 'f_2': ['<=-0.95']}"
phoneme,./data/numerical_only/balanced,[[ 1.77922665 -0.389228   -0.38017218 -0.63606586 -0.24903197]],{},{},{},"{'f_2': ['<0.5296133160591125'], 'f_0': ['>=0.7225204408168793']}",{'f_0': ['>=1.0697124600410461']},"{'f_2': ['<0.5217092633247375'], 'f_0': ['>=0.7521505653858185']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04'], 'f_4': ['<=0.19'], 'f_3': ['<=-0.12']}"
phoneme,./data/numerical_only/balanced,[[ 1.70946619 -1.75430735 -0.59460003 -0.27973188 -0.28367917]],{},{},{},{'f_1': ['<-1.3351200819015503']},{'f_0': ['>=0.2719966769218445']},"{'f_2': ['<1.1279159188270569'], 'f_0': ['>=0.2215224951505661']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04'], 'f_3': ['<=-0.12']}"
phoneme,./data/numerical_only/balanced,[[ 1.60612959 -1.1623806  -0.27155114  1.81247472 -1.05486251]],"{'f_2': ['<0.7133404910564423'], 'f_0': ['>=0.582925945520401']}",{},{},{'f_0': ['>=0.7988649606704712']},"{'f_3': ['>=1.2561928629875183'], 'f_1': ['<-0.671573132276535']}","{'f_2': ['<1.2357673048973083'], 'f_0': ['>=0.2650495171546936'], 'f_1': ['<-0.23289754986763']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04']}"
phoneme,./data/numerical_only/balanced,[[ 2.31477506 -0.56770553 -0.51131629 -0.26126617  0.83765759]],{},{},{},{'f_0': ['>=0.9544410407543182']},"{'f_2': ['<1.1217309832572937'], 'f_0': ['>=0.9471251666545868'], 'f_3': ['<1.3223538994789124']}","{'f_2': ['<1.118940532207489'], 'f_0': ['>=0.9929758906364441']}","{'f_0': ['>0.33'], 'f_2': ['<=-0.04'], 'f_3': ['<=0.70']}"
phoneme,./data/numerical_only/balanced,[[-0.68845372 -0.48797515  0.26215824  2.66295231 -1.82950118]],"{'f_2': ['<0.38345298171043396'], 'f_1': ['>=-0.7394999265670776']}",{},{},"{'f_2': ['<2.172104001045227'], 'f_4': ['<-1.2485029101371765'], 'f_0': ['>=-0.7743141353130341'], 'f_1': ['>=-0.773483395576477']}","{'f_2': ['<0.2986631244421005', '>=0.12190227210521698'], 'f_3': ['>=0.2703786790370941'], 'f_1': ['>=-0.7725229859352112']}","{'f_2': ['>=-1.5412461161613464'], 'f_3': ['>=-0.005065249832114205'], 'f_0': ['<0.8110129833221436', '>=-1.088121235370636'], 'f_1': ['>=-0.8320459723472595']}","{'f_3': ['>0.71'], 'f_2': ['>-0.04 ', ' <= 0.78'], 'f_0': ['<=0.33'], 'f_1': ['>-0.78 ', ' <= -0.23']}"
phoneme,./data/numerical_only/balanced,[[-0.67513949 -0.59393496 -1.87700366  1.89422433 -0.13659557]],"{'f_3': ['>=1.5896435976028442'], 'f_1': ['>=-0.7281818985939026'], 'f_0': ['<-0.2310238778591156']}",{},{},"{'f_2': ['<-0.03675340674817562'], 'f_3': ['<3.604771137237549', '>=0.2309853956103325'], 'f_1': ['< 0.06331177618306674 * f_3+-0.08002560264729645', '>=-1.0283343195915222']}","{'f_3': ['<2.3768198490142822'], 'f_1': ['>=-1.709378182888031'], 'f_0': ['<-0.06617922335863113']}","{'f_2': ['<0.6708755493164062'], 'f_3': ['>=0.138549592345953'], 'f_0': ['<-0.3770083785057068', '>=-1.3643179833889008'], 'f_1': ['>=-1.0187712907791138']}","{'f_3': ['>0.71'], 'f_0': ['<=0.33'], 'f_2': ['<=0.78'], 'f_4': ['>-0.22'], 'f_1': ['>-0.78 ', ' <= -0.23']}"
phoneme,./data/numerical_only/balanced,[[-0.14777568  1.39230783 -1.39835541 -0.75096945 -0.13659557]],{},{},{},"{'f_2': ['<-0.12473847717046738'], 'f_3': ['< 1.344805714349698 * f_4+2.257182025926642'], 'f_1': ['>=-0.031987980008125305']}","{'f_3': ['<0.30114588141441345'], 'f_1': ['>=0.010157933924347162']}","{'f_2': ['<0.5696014761924744'], 'f_3': ['<0.6614732146263123'], 'f_4': ['>=-1.2356092929840088'], 'f_1': ['>=-0.4403724670410156']}","{'f_3': ['<=-0.75'], 'f_1': ['>0.71'], 'f_4': ['>-0.22']}"
