@relation affective
@attribute meanBPM {low,normal,high}
@attribute BPMtrend {descending,small_descend,steady,small_ascend,ascending}
@attribute skinTemp {low,normal,high,v_high}
@attribute skinConductPeaks {0,1,2,more}
@attribute meanSkinCond {below_normal,normal,above_normal}
@attribute respirDepth {shallow, deep}
@attribute respirFreq {slow,typical,fast}
@attribute bloodPressure {steady,lightly_higher,big_jump}
@attribute emotion {anxiety,calm,confusion,stress}
@data
low,steady,low,1,below_normal,deep,fast,lightly_higher,confusion[0.4121183798580338];stress[0.4065627248269254];calm[0.15280829430069987];anxiety[0.02846060101434105]
low,steady,low,1,below_normal,deep,fast,big_jump,stress[0.3499000444643334];confusion[0.32584504876987447];anxiety[0.24870674959365235];calm[0.07549815717213981]
low,steady,low,1,normal,shallow,slow,steady,calm[0.2945557353963019];confusion[0.26488694358574927];anxiety[0.24743677106646889];stress[0.19307054995147999]
low,steady,low,1,normal,shallow,slow,lightly_higher,confusion[0.4511004733650021];calm[0.24579708085922944];anxiety[0.20165700162320951];stress[0.10139544415255895]
low,steady,low,1,normal,shallow,slow,big_jump,anxiety[0.47331456596155075];calm[0.2921886145555323];stress[0.1544412762026787];confusion[0.08000554328023815]
low,steady,low,1,normal,shallow,typical,steady,calm[0.36201851683348973];stress[0.35484974539365777];anxiety[0.24322958529883706];confusion[0.03985215247401539]
low,steady,low,1,normal,shallow,typical,lightly_higher,confusion[0.383149897673514];calm[0.32251002702400206];stress[0.15267372669449558];anxiety[0.1416163486079883]
low,steady,low,1,normal,shallow,typical,big_jump,anxiety[0.4298849658084301];calm[0.3450016050252867];stress[0.13964901370616786];confusion[0.08541441546011523]
low,steady,low,1,normal,shallow,fast,steady,confusion[0.35351500891858784];anxiety[0.27430357155961715];calm[0.23327725775237165];stress[0.13885416176942325]
low,steady,low,1,normal,shallow,fast,lightly_higher,confusion[0.33621183855331555];anxiety[0.316152411674881];calm[0.2214638380862762];stress[0.1261219116855272]
low,steady,low,1,normal,shallow,fast,big_jump,anxiety[0.5135166599587013];stress[0.41030650459886575];confusion[0.04745513513228556];calm[0.028671700310147367]
low,steady,low,1,normal,deep,slow,steady,stress[0.41179107516878805];calm[0.33273360144120795];anxiety[0.18735224070682843];confusion[0.06807308268317566]
low,steady,low,1,normal,deep,slow,lightly_higher,confusion[0.27531725510281835];calm[0.27175894753167057];stress[0.22935495478559645];anxiety[0.2235188425799146]
low,steady,low,1,normal,deep,slow,big_jump,anxiety[0.41843449404468586];calm[0.30721031576773017];stress[0.22373005844786806];confusion[0.05057513173971595]
low,steady,low,1,normal,deep,typical,steady,calm[0.33465931951415956];confusion[0.3306162176116358];anxiety[0.2412060926285536];stress[0.09346837024565108]
low,steady,low,1,normal,deep,typical,lightly_higher,confusion[0.4275624730075713];calm[0.2758647627799758];stress[0.24063837873998234];anxiety[0.0558843854724706]
low,steady,low,1,normal,deep,typical,big_jump,anxiety[0.4369585975745547];calm[0.26243793745817817];confusion[0.1986539016522465];stress[0.10189956331502066]
low,steady,low,1,normal,deep,fast,steady,confusion[0.36040603907368635];stress[0.3147721339128827];calm[0.24312522317959012];anxiety[0.0816466038338409]
low,steady,low,1,normal,deep,fast,lightly_higher,confusion[0.5629761350807767];anxiety[0.40865629837247325];calm[0.01918311338776648];stress[0.0091344531589835]
low,steady,low,1,normal,deep,fast,big_jump,anxiety[0.5000023938121372];confusion[0.3151232178998654];stress[0.10181129498633625];calm[0.08301309330166104]
low,steady,low,1,above_normal,shallow,slow,steady,stress[0.5330527694864219];confusion[0.23700422380152714];anxiety[0.20545369935464292];calm[0.024439307357408048]
low,steady,low,1,above_normal,shallow,slow,lightly_higher,confusion[0.3981096411634299];calm[0.3428361835430659];anxiety[0.24623586306884487];stress[0.012768312224659403]
low,steady,low,1,above_normal,shallow,slow,big_jump,anxiety[0.4586508599401053];calm[0.2362236963545944];stress[0.16739847744482955];confusion[0.13767696626047066]
low,steady,low,1,above_normal,shallow,typical,steady,confusion[0.47439422917751034];stress[0.24035399732103227];anxiety[0.19388829848028616];calm[0.09131347502117124]
low,steady,low,1,above_normal,shallow,typical,lightly_higher,confusion[0.7331420131478323];calm[0.16078885842371946];anxiety[0.09530981846742821];stress[0.010709309961020005]
low,steady,low,1,above_normal,shallow,typical,big_jump,anxiety[0.3572297783724581];confusion[0.33720563216601507];calm[0.1858377987543402];stress[0.11967679070718663]
low,steady,low,1,above_normal,shallow,fast,steady,anxiety[0.5204408670096727];stress[0.29269588426592014];confusion[0.12410637558551275];calm[0.06270687313889434]
low,steady,low,1,above_normal,shallow,fast,lightly_higher,confusion[0.3905259958468586];anxiety[0.3092312586862494];calm[0.2491092728803014];stress[0.05108347258659041]
low,steady,low,1,above_normal,shallow,fast,big_jump,anxiety[0.3208071089853316];stress[0.3049940844781955];confusion[0.24182544287487534];calm[0.13232336366159753]
low,steady,low,1,above_normal,deep,slow,steady,confusion[0.36235670403829123];anxiety[0.3510396238340583];calm[0.16757723115374248];stress[0.11897644097390793]
low,steady,low,1,above_normal,deep,slow,lightly_higher,confusion[0.356501661385668];anxiety[0.32112434084180125];stress[0.2730750209005948];calm[0.04924897687193591]
low,steady,low,1,above_normal,deep,slow,big_jump,anxiety[0.3244656491782513];stress[0.30642646162152987];confusion[0.21566527152336804];calm[0.1533926176768507]
low,steady,low,1,above_normal,deep,typical,steady,confusion[0.3347971137703946];anxiety[0.3253888462704508];stress[0.3167487292485051];calm[0.023015310710649415]
low,steady,low,1,above_normal,deep,typical,lightly_higher,confusion[0.44557107273565744];calm[0.3555444440167265];stress[0.12956509869920588];anxiety[0.0692693845484101]
low,steady,low,1,above_normal,deep,typical,big_jump,anxiety[0.3744811989148598];calm[0.3613440516754164];stress[0.15343035386959616];confusion[0.11069439554012762]
low,steady,low,1,above_normal,deep,fast,steady,confusion[0.34601478558525584];stress[0.3299784745796812];calm[0.29062049601210044];anxiety[0.03333624382296255]
low,steady,low,1,above_normal,deep,fast,lightly_higher,confusion[0.35471787593517107];calm[0.2717573152162474];stress[0.2617885501343133];anxiety[0.11168625871426825]
low,steady,low,1,above_normal,deep,fast,big_jump,anxiety[0.5338602784956167];confusion[0.22131539991121696];calm[0.20328857730550828];stress[0.041485744287657944]
low,steady,low,2,below_normal,shallow,slow,steady,calm[0.3877981536696989];confusion[0.2569943993336264];stress[0.1882012591562516];anxiety[0.16695618784042315]
low,steady,low,2,below_normal,shallow,slow,lightly_higher,confusion[0.39335294957846895];calm[0.35510423997470175];stress[0.1987904672088134];anxiety[0.05270234323801579]
low,steady,low,2,below_normal,shallow,slow,big_jump,anxiety[0.47545724895069646];confusion[0.43971669932028123];calm[0.06412413893454508];stress[0.020651912794477322]
low,steady,low,2,below_normal,shallow,typical,steady,calm[0.4064539657351036];anxiety[0.2632449502778488];stress[0.2380614539810836];confusion[0.09218963000596395]
low,steady,low,2,below_normal,shallow,typical,lightly_higher,confusion[0.2950657069193154];stress[0.2894808449382094];anxiety[0.2637608309886484];calm[0.15164261715382688]
low,steady,low,2,below_normal,shallow,typical,big_jump,anxiety[0.33694581805826995];confusion[0.33487947665916334];calm[0.285980001323602];stress[0.042144703958964705]
low,steady,low,2,below_normal,shallow,fast,steady,stress[0.3342671874448858];anxiety[0.3098117533661953];calm[0.27590044061965424];confusion[0.07997061856926463]
low,steady,low,2,below_normal,shallow,fast,lightly_higher,confusion[0.5108861832840691];anxiety[0.3520891838088831];stress[0.1110309272708029];calm[0.025943705636244794]
low,steady,low,2,below_normal,shallow,fast,big_jump,anxiety[0.3451142712239583];confusion[0.34177984667960065];stress[0.18302772742393097];calm[0.13002815467250992]
low,steady,low,2,below_normal,deep,slow,steady,confusion[0.37496742402057526];calm[0.2676015687966335];anxiety[0.19816265020356102];stress[0.1592183569792302]
low,steady,low,2,below_normal,deep,slow,lightly_higher,confusion[0.47000151757852804];stress[0.2169063035227671];calm[0.20039735538668807];anxiety[0.11264482351201661]
low,steady,low,2,below_normal,deep,slow,big_jump,anxiety[0.43741586232231033];stress[0.38615772587900943];confusion[0.17261473472518188];calm[0.0037616770734982567]
low,steady,low,2,below_normal,deep,typical,steady,calm[0.5318822855144539];anxiety[0.3220843224144994];confusion[0.08160553384833673];stress[0.06437785822270985]
low,steady,low,2,below_normal,deep,typical,lightly_higher,confusion[0.4104764478133704];stress[0.2644774924523669];anxiety[0.21581875979294282];calm[0.10917729994131985]
low,steady,low,2,below_normal,deep,typical,big_jump,calm[0.29800443473227467];anxiety[0.2894849497242919];confusion[0.24130274642482316];stress[0.1711578691186103]
low,steady,low,2,below_normal,deep,fast,steady,confusion[0.2924957534774859];calm[0.2777039951553521];anxiety[0.2684272929224781];stress[0.16132295844468392]
low,steady,low,2,below_normal,deep,fast,lightly_higher,stress[0.31845022606196893];calm[0.3145502051819953];anxiety[0.20047941283490273];confusion[0.16647015592113298]
low,steady,low,2,below_normal,deep,fast,big_jump,anxiety[0.35844330530782736];calm[0.32365387413630775];confusion[0.18535263316863781];stress[0.13250018738722721]
low,steady,low,2,normal,shallow,slow,steady,confusion[0.3666019222539505];anxiety[0.26219836019107756];calm[0.21867851257216467];stress[0.15247120498280717]
low,steady,low,2,normal,shallow,slow,lightly_higher,confusion[0.3893817980517148];calm[0.289668732120601];anxiety[0.2579613923347428];stress[0.06293807749294143]
low,steady,low,2,normal,shallow,slow,big_jump,anxiety[0.44397637177072324];confusion[0.27045816155627006];calm[0.2373307133847757];stress[0.04818475328823097]
low,steady,low,2,normal,shallow,typical,steady,confusion[0.4297609733365047];anxiety[0.19271594096552516];calm[0.18918206695827194];stress[0.1882910187396982]
low,steady,low,2,normal,shallow,typical,lightly_higher,confusion[0.66007125589909];anxiety[0.18117320767504283];stress[0.1016369670668965];calm[0.057068569358970644]
low,steady,low,2,normal,shallow,typical,big_jump,anxiety[0.5036437308693581];stress[0.29861722557316805];confusion[0.17285145673026966];calm[0.024837586827204276]
low,steady,low,2,normal,shallow,fast,steady,confusion[0.7964707481277162];calm[0.13667606372067412];stress[0.035586167810809144];anxiety[0.03121702034080047]
low,steady,low,2,normal,shallow,fast,lightly_higher,confusion[0.522083586763665];stress[0.2397824483384909];anxiety[0.13802676252161414];calm[0.10005720237622999]
low,steady,low,2,normal,shallow,fast,big_jump,anxiety[0.2901685661665158];confusion[0.2854804134256901];stress[0.24310179375301055];calm[0.18119922665478358]
low,steady,low,2,normal,deep,slow,steady,calm[0.3110920629350106];anxiety[0.31069104925531593];stress[0.2646682147192161];confusion[0.11349867309045734]
low,steady,low,2,normal,deep,slow,lightly_higher,confusion[0.5297245405634621];anxiety[0.28847218900337046];calm[0.09228605158837902];stress[0.08946721884478855]
low,steady,low,2,normal,deep,slow,big_jump,anxiety[0.6234695242521396];calm[0.25662291981792457];confusion[0.11722689470902556];stress[0.002630661220910279]
low,steady,low,2,normal,deep,typical,steady,confusion[0.3642464777813501];anxiety[0.30750373610672965];calm[0.28508053879791795];stress[0.043119247314002254]
low,steady,low,2,normal,deep,typical,lightly_higher,confusion[0.3515499093663541];calm[0.3240323526863984];anxiety[0.21812713165828573];stress[0.10624060628896166]
low,steady,low,2,normal,deep,typical,big_jump,anxiety[0.4136090595434055];calm[0.37768809312783747];confusion[0.16408817923964122];stress[0.04456466808911566]
low,steady,low,2,normal,deep,fast,steady,confusion[0.3671909757177913];stress[0.29013766191975776];calm[0.175170210903672];anxiety[0.16745115145877884]
low,steady,low,2,normal,deep,fast,lightly_higher,anxiety[0.39636331957794724];confusion[0.29665081594072873];calm[0.2828521059932845];stress[0.02408375848803956]
low,steady,low,2,normal,deep,fast,big_jump,anxiety[0.45945456132624324];confusion[0.29489475698925116];stress[0.1966531210692129];calm[0.04894756061529264]
low,steady,low,2,above_normal,shallow,slow,steady,confusion[0.3442516205189597];anxiety[0.3038444275201613];stress[0.18164068311094694];calm[0.17021326884993218]
low,steady,low,2,above_normal,shallow,slow,lightly_higher,stress[0.2808681046603126];calm[0.27920475295150876];anxiety[0.22124312726237655];confusion[0.21863401512580213]
low,steady,low,2,above_normal,shallow,slow,big_jump,anxiety[0.5242566524046767];calm[0.3212365605748009];stress[0.13368168367190897];confusion[0.02077510334861341]
low,steady,low,2,above_normal,shallow,typical,steady,confusion[0.32548501659713097];anxiety[0.290333502338491];calm[0.2824053632172456];stress[0.10172611784713255]
low,steady,low,2,above_normal,shallow,typical,lightly_higher,confusion[0.3771036230383882];anxiety[0.3120239784366692];stress[0.2527784222341463];calm[0.0580439762907964]
low,steady,low,2,above_normal,shallow,typical,big_jump,stress[0.6994447918943513];anxiety[0.11358949914600087];calm[0.10000263687671213];confusion[0.08691307208293561]
low,steady,low,2,above_normal,shallow,fast,steady,confusion[0.37301967660764884];calm[0.2557892361520543];anxiety[0.18947348842984682];stress[0.18166759881045005]
low,steady,low,2,above_normal,shallow,fast,lightly_higher,stress[0.42433238685032176];calm[0.31318103453632073];confusion[0.17953558762168045];anxiety[0.08290099099167703]
low,steady,low,2,above_normal,shallow,fast,big_jump,calm[0.5022046801993368];confusion[0.2581822758375583];stress[0.15626483929826146];anxiety[0.08329820466484325]
low,steady,low,2,above_normal,deep,slow,steady,stress[0.5968197045802822];anxiety[0.2356819297019577];confusion[0.10381430048271881];calm[0.06363406523504121]
low,steady,low,2,above_normal,deep,slow,lightly_higher,confusion[0.39799029501370026];calm[0.31082543945356433];anxiety[0.16820821680213288];stress[0.12292604873060263]
low,steady,low,2,above_normal,deep,slow,big_jump,anxiety[0.3124050538218181];confusion[0.3104614634230671];calm[0.22628098321194695];stress[0.15080249954316782]
low,steady,low,2,above_normal,deep,typical,steady,confusion[0.6429483465256748];stress[0.22769883728007573];calm[0.1182027495688085];anxiety[0.011100066625441038]
low,steady,low,2,above_normal,deep,typical,lightly_higher,confusion[0.39107451598768667];calm[0.3854065960226892];stress[0.2070704326759765];anxiety[0.01639845531364764]
low,steady,low,2,above_normal,deep,typical,big_jump,anxiety[0.5009206852782624];confusion[0.3663297090843729];calm[0.12626667577120088];stress[0.006432929866163796]
low,steady,low,2,above_normal,deep,fast,steady,confusion[0.375422258528517];stress[0.3331384751000877];calm[0.16469661493856314];anxiety[0.12669265143283215]
low,steady,low,2,above_normal,deep,fast,lightly_higher,confusion[0.4519287542849525];stress[0.30148988347168165];anxiety[0.23916866148125823];calm[0.0073627007621076225]
low,steady,low,2,above_normal,deep,fast,big_jump,anxiety[0.3427186862735835];calm[0.2924337975200117];confusion[0.2269686693023148];stress[0.13782884690409]
low,steady,low,more,below_normal,shallow,slow,steady,calm[0.44193317360335305];confusion[0.3093956964677646];stress[0.19732970918820578];anxiety[0.051291420740676615]
low,steady,low,more,below_normal,shallow,slow,lightly_higher,stress[0.34509231784130157];anxiety[0.33472481195300746];confusion[0.2452561219241313];calm[0.07487674828155966]
low,steady,low,more,below_normal,shallow,slow,big_jump,anxiety[0.43781721773275273];calm[0.2989158281865785];confusion[0.23970911895848893];stress[0.023507835122179806]
low,steady,low,more,below_normal,shallow,typical,steady,calm[0.6383633531726945];anxiety[0.1742675554442965];stress[0.141508614465254];confusion[0.04581047691775497]
low,steady,low,more,below_normal,shallow,typical,lightly_higher,confusion[0.5143103588683915];stress[0.18578974387472152];calm[0.1765343533746781];anxiety[0.12331554388220883]
low,steady,low,more,below_normal,shallow,typical,big_jump,anxiety[0.40451818772790576];calm[0.35424128080186296];confusion[0.2188867091970553];stress[0.02230382227317593]
low,steady,low,more,below_normal,shallow,fast,steady,confusion[0.32746598957568107];stress[0.2805050654409491];anxiety[0.2383903405692353];calm[0.1535886044141345]
low,steady,low,more,below_normal,shallow,fast,lightly_higher,calm[0.5716023986598452];anxiety[0.171423715091368];stress[0.15881209569929752];confusion[0.09811179054948926]
low,steady,low,more,below_normal,shallow,fast,big_jump,anxiety[0.34601815001592484];confusion[0.3058972175211949];calm[0.19173182412556636];stress[0.1563028083373138]
low,steady,low,more,below_normal,deep,slow,steady,confusion[0.37775197604403343];calm[0.32985917580149693];stress[0.26216628766909705];anxiety[0.030172560485372552]
low,steady,low,more,below_normal,deep,slow,lightly_higher,confusion[0.7385529902596105];stress[0.11453817592039245];calm[0.08652857227831112];anxiety[0.060330261541685894]
low,steady,low,more,below_normal,deep,slow,big_jump,confusion[0.3335200042258958];stress[0.32426714927764577];anxiety[0.3062579163421816];calm[0.03590493015427679]
low,steady,low,more,below_normal,deep,typical,steady,calm[0.40770761461474603];anxiety[0.3126293992968816];stress[0.18575612713433692];confusion[0.09385685895403537]
low,steady,low,more,below_normal,deep,typical,lightly_higher,confusion[0.3644927652227629];calm[0.34305849680446504];anxiety[0.20961196645247052];stress[0.08278677152030156]
low,steady,low,more,below_normal,deep,typical,big_jump,stress[0.3453104951670178];calm[0.3259308039285736];confusion[0.3111662996468838];anxiety[0.01754240125752479]
low,steady,low,more,below_normal,deep,fast,steady,anxiety[0.38972938402090074];stress[0.3111713360217267];confusion[0.18163250503634937];calm[0.11741677492102331]
low,steady,low,more,below_normal,deep,fast,lightly_higher,confusion[0.39843954665072];calm[0.3754024996669683];stress[0.19593323807502233];anxiety[0.030174715607289335]
low,steady,low,more,below_normal,deep,fast,big_jump,anxiety[0.38647410557812706];calm[0.34374877173842155];confusion[0.1839549988639729];stress[0.08577212381947852]
low,steady,low,more,normal,shallow,slow,steady,confusion[0.315988272080302];anxiety[0.24464136771806277];stress[0.22510457354224567];calm[0.21421578665938948]
low,steady,low,more,normal,shallow,slow,lightly_higher,calm[0.372402615170783];anxiety[0.2989582145731505];stress[0.27968061535308886];confusion[0.04890855490297764]
low,steady,low,more,normal,shallow,slow,big_jump,anxiety[0.3676587921094924];stress[0.3039724362646518];calm[0.2843362744613497];confusion[0.043982497164506015]
low,steady,low,more,normal,shallow,typical,steady,confusion[0.37110123337925216];anxiety[0.35571232167841255];calm[0.1383445639267425];stress[0.1347918810155927]
low,steady,low,more,normal,shallow,typical,lightly_higher,stress[0.7771519607014404];confusion[0.11558363393023083];anxiety[0.0837548046584466];calm[0.023459600709882185]
low,steady,low,more,normal,shallow,typical,big_jump,stress[0.4586402711604872];calm[0.2816306358538588];confusion[0.2261806140164953];anxiety[0.03349847896915856]
low,steady,low,more,normal,shallow,fast,steady,confusion[0.5943367026206596];stress[0.20582976114412363];anxiety[0.11495084096435854];calm[0.08483269527085836]
low,steady,low,more,normal,shallow,fast,lightly_higher,confusion[0.37632081971608683];stress[0.3185213454075791];anxiety[0.19862174784807807];calm[0.1064860870282561]
low,steady,low,more,normal,shallow,fast,big_jump,anxiety[0.38160704821852176];confusion[0.27894734881299005];calm[0.19271723739405];stress[0.14667836557443817]
low,steady,low,more,normal,deep,slow,steady,confusion[0.38905694930155543];stress[0.36862322126697517];anxiety[0.13232578600421432];calm[0.10994404342725508]
low,steady,low,more,normal,deep,slow,lightly_higher,confusion[0.3749916213289824];calm[0.23450356048820017];stress[0.21768698563444133];anxiety[0.1727678325483759]
low,steady,low,more,normal,deep,slow,big_jump,anxiety[0.5319454232470788];calm[0.2290725107457005];confusion[0.22452877370744467];stress[0.014403292299776087]
low,steady,low,more,normal,deep,typical,steady,confusion[0.7140986179977151];stress[0.10369672286143623];anxiety[0.09365507484379228];calm[0.0884995842970564]
low,steady,low,more,normal,deep,typical,lightly_higher,confusion[0.44845806705942354];calm[0.32773346255001096];stress[0.2037163227584335];anxiety[0.020042147632131933]
low,steady,low,more,normal,deep,typical,big_jump,anxiety[0.3816825312966002];calm[0.33850189924213825];stress[0.27951538969086825];confusion[0.00025017977039325495]
low,steady,low,more,normal,deep,fast,steady,confusion[0.3962807793590302];stress[0.25724006467926563];anxiety[0.21739103776668495];calm[0.12903811819501915]
low,steady,low,more,normal,deep,fast,lightly_higher,confusion[0.5516655511044827];anxiety[0.41728899292902216];calm[0.02234197440457935];stress[0.008653481561915729]
low,steady,low,more,normal,deep,fast,big_jump,anxiety[0.49047713213050204];calm[0.33636184119712886];stress[0.15989513203718878];confusion[0.013215894635180326]
low,steady,low,more,above_normal,shallow,slow,steady,confusion[0.5527312784015571];stress[0.24663306794157905];calm[0.1278841706547545];anxiety[0.07270148300210921]
low,steady,low,more,above_normal,shallow,slow,lightly_higher,confusion[0.37953006211894513];anxiety[0.3440513549579962];stress[0.2278541800431877];calm[0.04851440287987097]
low,steady,low,more,above_normal,shallow,slow,big_jump,anxiety[0.42431504994802344];calm[0.32987371905209373];confusion[0.14063345891488188];stress[0.10512777208500106]
low,steady,low,more,above_normal,shallow,typical,steady,confusion[0.5486148817002103];anxiety[0.39029960301312355];calm[0.042024348585397026];stress[0.0190111667012691]
low,steady,low,more,above_normal,shallow,typical,lightly_higher,stress[0.38716293166049853];confusion[0.2587142579647397];calm[0.18702109161580974];anxiety[0.1670517187589521]
low,steady,low,more,above_normal,shallow,typical,big_jump,anxiety[0.3987441057176483];confusion[0.3162991499112443];calm[0.19749344099221106];stress[0.08741330337889623]
low,steady,low,more,above_normal,shallow,fast,steady,confusion[0.35484316305123736];anxiety[0.2980801285591498];stress[0.2953431958796349];calm[0.05168351250997778]
low,steady,low,more,above_normal,shallow,fast,lightly_higher,confusion[0.3815804363343111];calm[0.3670792538407471];anxiety[0.17222408310471862];stress[0.07906622672022318]
low,steady,low,more,above_normal,shallow,fast,big_jump,calm[0.3929400008972563];anxiety[0.3447955733564784];confusion[0.2594249984881517];stress[0.00278942725811362]
low,steady,low,more,above_normal,deep,slow,steady,confusion[0.51212601576553];stress[0.27199594584546316];anxiety[0.14933376873478524];calm[0.06649426965422155]
low,steady,low,more,above_normal,deep,slow,lightly_higher,confusion[0.5228346250083097];anxiety[0.20756699769552506];calm[0.18126595062668388];stress[0.08828242666948134]
low,steady,low,more,above_normal,deep,slow,big_jump,anxiety[0.28166836980571186];stress[0.26757333359704555];calm[0.23137987436614818];confusion[0.21932842223109442]
low,steady,low,more,above_normal,deep,typical,steady,confusion[0.4805138865934398];calm[0.2690093241134519];stress[0.13540240971261283];anxiety[0.1150243795804955]
low,steady,low,more,above_normal,deep,typical,lightly_higher,confusion[0.3281743008330818];calm[0.3279219324193536];stress[0.2991174325053461];anxiety[0.044736334242218505]
low,steady,low,more,above_normal,deep,typical,big_jump,anxiety[0.49195289245339185];stress[0.426008188528914];calm[0.06639384856190168];confusion[0.01559507045579256]
low,steady,low,more,above_normal,deep,fast,steady,confusion[0.3874183142302046];anxiety[0.35354641094183187];stress[0.253954184132721];calm[0.005031090695242516]
low,steady,low,more,above_normal,deep,fast,lightly_higher,confusion[0.3486842821739899];stress[0.3326025140943513];anxiety[0.16776882558244277];calm[0.15089437814921583]
low,steady,low,more,above_normal,deep,fast,big_jump,anxiety[0.489445346162463];confusion[0.3522404605893066];stress[0.09758748727192713];calm[0.06067670597630322]
low,steady,normal,0,below_normal,shallow,slow,steady,calm[0.532360061468057];confusion[0.1834073694924892];anxiety[0.17741665847061228];stress[0.10676591056884144]
low,steady,normal,0,below_normal,shallow,slow,lightly_higher,stress[0.3062434590733507];confusion[0.25071692523650135];anxiety[0.23664802107582453];calm[0.2063415946143235]
low,steady,normal,0,below_normal,shallow,slow,big_jump,anxiety[0.33178237132656047];confusion[0.24001402162289653];stress[0.23512997405359462];calm[0.1930236329969484]
low,steady,normal,0,below_normal,shallow,typical,steady,calm[0.3657447552904957];anxiety[0.32720657764615285];stress[0.21453374793234536];confusion[0.09246491913100606]
low,steady,normal,0,below_normal,shallow,typical,lightly_higher,confusion[0.34391556792345324];calm[0.24283848337543235];stress[0.22875067243949856];anxiety[0.18444527626161597]
low,steady,normal,0,below_normal,shallow,typical,big_jump,anxiety[0.4081443370680751];calm[0.3691411079816729];confusion[0.1980790597402856];stress[0.02458549520996636]
low,steady,normal,0,below_normal,shallow,fast,steady,stress[0.39341282566737645];anxiety[0.3382746503826551];calm[0.13940836957677266];confusion[0.1288541543731957]
low,steady,normal,0,below_normal,shallow,fast,lightly_higher,confusion[0.49420624688615866];calm[0.30590504410609265];stress[0.17423223927409912];anxiety[0.025606469733649554]
low,steady,normal,0,below_normal,shallow,fast,big_jump,anxiety[0.30084397105978916];calm[0.2992832088653224];stress[0.26644180820733765];confusion[0.13338101186755072]
low,steady,normal,0,below_normal,deep,slow,steady,confusion[0.3182803325946343];stress[0.314451486109782];calm[0.3070409815801741];anxiety[0.06017719971540949]
low,steady,normal,0,below_normal,deep,slow,lightly_higher,confusion[0.4458787562460999];anxiety[0.30657618127459074];stress[0.17274231686237088];calm[0.07475274561693843]
low,steady,normal,0,below_normal,deep,slow,big_jump,anxiety[0.3986299996084847];calm[0.3129431739998869];stress[0.23188483839732274];confusion[0.05649198799430562]
low,steady,normal,0,below_normal,deep,typical,steady,calm[0.500963312463893];confusion[0.3742517960031412];stress[0.07310577422705358];anxiety[0.05162911730591209]
low,steady,normal,0,below_normal,deep,typical,lightly_higher,confusion[0.6090461212586387];calm[0.2790917049629532];stress[0.06677067858336343];anxiety[0.04504149519504468]
low,steady,normal,0,below_normal,deep,typical,big_jump,anxiety[0.4107809576250773];calm[0.24618756161576644];stress[0.19111070477864153];confusion[0.1518707759805147]
low,steady,normal,0,below_normal,deep,fast,steady,confusion[0.321920240141852];calm[0.29219603088403984];anxiety[0.24672509687320965];stress[0.13910863210089844]
low,steady,normal,0,below_normal,deep,fast,lightly_higher,confusion[0.43076491316290055];anxiety[0.31918004908072023];calm[0.24819057190878652];stress[0.0018144658475926357]
low,steady,normal,0,below_normal,deep,fast,big_jump,anxiety[0.3487672178669629];stress[0.2511976646311138];calm[0.2205426287085731];confusion[0.17944248879335017]
low,steady,normal,0,normal,shallow,slow,steady,calm[0.41510574548106144];anxiety[0.303953079863301];confusion[0.16574972115330364];stress[0.11514145350233385]
low,steady,normal,0,normal,shallow,slow,lightly_higher,confusion[0.40000781491437587];stress[0.2401700503597565];calm[0.1991384412772968];anxiety[0.16063369344857084]
low,steady,normal,0,normal,shallow,slow,big_jump,anxiety[0.4814091151033069];confusion[0.37343432763563145];stress[0.08288043294732034];calm[0.06222612431374127]
low,steady,normal,0,normal,shallow,typical,steady,calm[0.48700430560288727];stress[0.38499514345594615];confusion[0.08452748968956193];anxiety[0.043423061251604736]
low,steady,normal,0,normal,shallow,typical,lightly_higher,confusion[0.3223990444545329];calm[0.30893906428511936];stress[0.2575849413302555];anxiety[0.1110269499300922]
low,steady,normal,0,normal,shallow,typical,big_jump,calm[0.3862844463075654];anxiety[0.33935438034284393];confusion[0.22111140756790454];stress[0.05319976578168613]
low,steady,normal,0,normal,shallow,fast,steady,calm[0.32720649349766046];anxiety[0.23912336940882967];confusion[0.23604138796892551];stress[0.19757874912458437]
low,steady,normal,0,normal,shallow,fast,lightly_higher,confusion[0.35718118957975364];stress[0.3096532754709204];calm[0.20068070652193304];anxiety[0.13243482842739296]
low,steady,normal,0,normal,shallow,fast,big_jump,confusion[0.5274396763287948];stress[0.3593115762078295];calm[0.07809441713610392];anxiety[0.03510433032727184]
low,steady,normal,0,normal,deep,slow,steady,confusion[0.45380940615187354];stress[0.3130468148480937];calm[0.23065404883673718];anxiety[0.002439730163295625]
low,steady,normal,0,normal,deep,slow,lightly_higher,confusion[0.36395440405157553];anxiety[0.3133752970292216];stress[0.17220863037443707];calm[0.15041166854476573]
low,steady,normal,0,normal,deep,slow,big_jump,anxiety[0.32022341616783767];stress[0.3192362856125534];calm[0.3168455597826508];confusion[0.04364473843695815]
low,steady,normal,0,normal,deep,typical,steady,calm[0.37115367641623326];confusion[0.33097188286323087];anxiety[0.24503634702311522];stress[0.052788093697420574]
low,steady,normal,0,normal,deep,typical,lightly_higher,confusion[0.36718164028709893];stress[0.2986801772066992];anxiety[0.21323233540649272];calm[0.12085584709970915]
low,steady,normal,0,normal,deep,typical,big_jump,anxiety[0.3090329809383463];stress[0.26852093815955547];calm[0.21164849285345383];confusion[0.2107475880486443]
